daily_record_id,location_key,date_utc,date_key,aqi_daily_max,dominant_pollutant_daily,hours_in_cat_good,hours_in_cat_moderate,hours_in_cat_usg,hours_in_cat_unhealthy,hours_in_cat_very_unhealthy,hours_in_cat_hazardous,hours_measured,data_completeness
85161ae3-7e4f-4c5a-88cf-5f7b35c9ec72,hanoi,2024-11-22,20241122,89,pm25,0,24,0,0,0,0,24,100.0
51d59829-70a0-47d8-96ca-a7a2b70bdaa9,hanoi,2024-11-23,20241123,103,pm25,0,23,1,0,0,0,24,100.0
96e0fb92-19ce-46f4-b6be-fdf0a1cdc262,hanoi,2024-11-24,20241124,139,pm25,0,0,24,0,0,0,24,100.0
1379af53-a967-43dc-9f47-25292487b506,hanoi,2024-11-25,20241125,152,pm25,0,0,13,11,0,0,24,100.0
d895f0ec-05ef-44ba-8507-fd8d6b8c6cf3,hanoi,2024-11-26,20241126,96,pm25,0,24,0,0,0,0,24,100.0
f8b1077c-448c-485a-b539-7884be459761,hanoi,2024-11-27,20241127,83,pm25,0,24,0,0,0,0,24,100.0
119ae3d6-3b79-4397-a858-16ca65352a71,hanoi,2024-11-28,20241128,86,pm25,0,24,0,0,0,0,24,100.0
91219c3d-bf1a-49a6-b3c1-3097ee986b6c,hanoi,2024-11-29,20241129,151,pm25,0,13,9,2,0,0,24,100.0
4bfd4bf7-6489-4606-a73e-502143e879a5,hanoi,2024-11-30,20241130,156,pm25,0,0,4,20,0,0,24,100.0
26c00292-20a2-4d35-8150-756557c42cdd,hanoi,2024-12-01,20241201,146,pm25,0,0,24,0,0,0,24,100.0
7b1ff301-165c-448c-bfd4-16c3f31d7611,hanoi,2024-12-02,20241202,111,pm25,0,0,24,0,0,0,24,100.0
fdbc1d94-456d-4b17-8226-60f43c24f7dc,hanoi,2024-12-03,20241203,108,pm25,0,14,10,0,0,0,24,100.0
69c98e03-7a50-4ac8-a858-e6e602cdef5b,hanoi,2024-12-04,20241204,122,pm25,0,17,7,0,0,0,24,100.0
b41b878b-3842-43d8-b8e4-e9cae39b4552,hanoi,2024-12-05,20241205,151,pm25,0,0,20,4,0,0,24,100.0
8de30eeb-48ae-48c3-bab1-9c7c9b22a2b9,hanoi,2024-12-06,20241206,114,pm25,0,12,12,0,0,0,24,100.0
be513fd7-75b4-42cf-a086-2dfe855775cb,hanoi,2024-12-07,20241207,117,pm25,0,9,15,0,0,0,24,100.0
c812ac75-5b8d-4d06-9bf8-8f0b84a80f08,hanoi,2024-12-08,20241208,79,pm25,0,24,0,0,0,0,24,100.0
e095fdc5-c9cc-4624-8e54-d5339bc5b635,hanoi,2024-12-09,20241209,156,pm25,0,7,12,5,0,0,24,100.0
d01fa590-337d-445c-acbc-2289a3b8db8f,hanoi,2024-12-10,20241210,162,pm25,0,0,0,24,0,0,24,100.0
6f0cb7b7-6695-48ed-a8d6-054a68936e40,hanoi,2024-12-11,20241211,152,pm25,0,12,10,2,0,0,24,100.0
c108f5be-c8b6-4f6f-8917-dd953f7e103d,hanoi,2024-12-12,20241212,91,pm25,0,24,0,0,0,0,24,100.0
12e24f40-8dcb-4e54-ac2b-1922f81c94b0,hanoi,2024-12-13,20241213,90,pm25,0,24,0,0,0,0,24,100.0
206bbe4a-70f2-40f5-bb25-b059fa1ac06e,hanoi,2024-12-14,20241214,118,pm25,0,12,12,0,0,0,24,100.0
0f3f3a40-0689-4b63-a938-691d86d94fbc,hanoi,2024-12-15,20241215,113,pm25,0,19,5,0,0,0,24,100.0
d62559e4-1992-4772-8b97-08120e4de73c,hanoi,2024-12-16,20241216,167,pm25,0,1,15,8,0,0,24,100.0
37e0f7dd-e8dc-43fc-b778-27741ebe7390,hanoi,2024-12-17,20241217,174,pm25,0,0,0,24,0,0,24,100.0
23143930-43fc-43d9-a4af-b6e86258ca85,hanoi,2024-12-18,20241218,155,pm25,0,0,21,3,0,0,24,100.0
52d6ebdf-3a16-4c9e-b111-e46b65b108cd,hanoi,2024-12-19,20241219,158,pm25,0,0,11,13,0,0,24,100.0
6517e6a8-cf5c-49e5-9f30-c2666c96d42c,hanoi,2024-12-20,20241220,163,pm25,0,0,0,24,0,0,24,100.0
08d1b673-f4dd-4a9a-9320-29404ca352bd,hanoi,2024-12-21,20241221,168,pm25,0,0,0,24,0,0,24,100.0
2b6eadd0-da6f-4eae-b238-7fa90c18dd78,hanoi,2024-12-22,20241222,169,pm25,0,0,0,24,0,0,24,100.0
fb43d825-e97f-45bc-909c-114a9695c010,hanoi,2024-12-23,20241223,177,pm25,0,0,0,24,0,0,24,100.0
910f6bda-267d-46df-94d8-9138e5a37369,hanoi,2024-12-24,20241224,170,pm25,0,0,0,24,0,0,24,100.0
34374898-4e42-44a4-aaeb-e1db70d6bde6,hanoi,2024-12-25,20241225,175,pm25,0,0,0,24,0,0,24,100.0
e61141bf-fd64-40c6-8409-f144b82ad651,hanoi,2024-12-26,20241226,173,pm25,0,0,0,24,0,0,24,100.0
155d0223-06cf-4cf4-912e-2effc66c52e2,hanoi,2024-12-27,20241227,153,pm25,0,0,22,2,0,0,24,100.0
f73a91b1-a972-47c6-bff7-a5692f2cadee,hanoi,2024-12-28,20241228,142,pm25,0,3,21,0,0,0,24,100.0
845228e3-8601-4499-9131-730eccbc5b86,hanoi,2024-12-29,20241229,160,pm25,0,0,2,22,0,0,24,100.0
46cb4156-3988-40f3-8a7c-cb78c6dd71a0,hanoi,2024-12-30,20241230,162,pm25,0,0,0,24,0,0,24,100.0
ba809e79-7576-4348-89fa-5a5da0ce8470,hanoi,2024-12-31,20241231,166,pm25,0,0,0,24,0,0,24,100.0
ef4f970e-d443-4b41-b09b-f3229ef2f3be,hanoi,2025-01-01,20250101,181,pm25,0,0,0,24,0,0,24,100.0
d234f213-25b4-4220-b018-ac59f2db73c5,hanoi,2025-01-02,20250102,186,pm25,0,0,0,24,0,0,24,100.0
19c30e36-46e2-435e-ad35-629d0efe51d8,hanoi,2025-01-03,20250103,185,pm25,0,0,0,24,0,0,24,100.0
3a50641c-479d-43be-8123-9b0890ff0fd0,hanoi,2025-01-04,20250104,179,pm25,0,0,0,24,0,0,24,100.0
36765642-890a-4e8b-82ec-5a74b9c7d021,hanoi,2025-01-05,20250105,178,pm25,0,0,0,24,0,0,24,100.0
75d2f5b3-244f-4e09-b8cd-5dd20e9fbe91,hanoi,2025-01-06,20250106,187,pm25,0,0,0,24,0,0,24,100.0
37220da8-e787-4c8e-94fe-10fe2acb6420,hanoi,2025-01-07,20250107,181,pm25,0,0,0,24,0,0,24,100.0
3b2c9954-2488-42b7-a9e7-dc65739bf755,hanoi,2025-01-08,20250108,163,pm25,0,0,0,24,0,0,24,100.0
ab31a201-bb8f-4555-9a0f-9e1e7600df05,hanoi,2025-01-09,20250109,152,pm25,0,2,13,9,0,0,24,100.0
e41e3daa-9835-4907-8b88-8f5803ac9919,hanoi,2025-01-10,20250110,90,pm25,0,24,0,0,0,0,24,100.0
531cf5aa-aa75-4c0d-b8a8-0f2917e68f4e,hanoi,2025-01-11,20250111,138,pm25,0,17,7,0,0,0,24,100.0
855992c2-2d72-4d10-8d66-fd1da447eb9b,hanoi,2025-01-12,20250112,160,pm25,0,0,11,13,0,0,24,100.0
15ea7fcf-1fff-4d2b-b2d0-f4faddfecf26,hanoi,2025-01-13,20250113,170,pm25,0,0,0,24,0,0,24,100.0
f71e6cad-058c-4697-abb7-56b06382b3e3,hanoi,2025-01-14,20250114,161,pm25,0,0,0,24,0,0,24,100.0
e05c7fa4-fae5-4f2a-b08b-726fece0e53a,hanoi,2025-01-15,20250115,159,pm25,0,0,0,24,0,0,24,100.0
6e4e26d2-9102-4961-880e-f71dd5f84d44,hanoi,2025-01-16,20250116,169,pm25,0,0,0,24,0,0,24,100.0
73c8eef5-a11e-480d-a127-92ab9a94966a,hanoi,2025-01-17,20250117,175,pm25,0,0,0,24,0,0,24,100.0
d6cc6108-3685-423a-8b0e-15d18ad258bb,hanoi,2025-01-18,20250118,172,pm25,0,0,0,24,0,0,24,100.0
7194711f-bf9c-4e44-a639-3f14f128e88c,hanoi,2025-01-19,20250119,183,pm25,0,0,0,24,0,0,24,100.0
350d3a71-cb02-4672-aae9-a4ade55e6d3b,hanoi,2025-01-20,20250120,188,pm25,0,0,0,24,0,0,24,100.0
56619ec2-7739-41a4-bae7-6c4b3fd4e694,hanoi,2025-01-21,20250121,178,pm25,0,0,0,24,0,0,24,100.0
cc1d68ae-4c9a-4b32-adf3-027dc482b67d,hanoi,2025-01-22,20250122,160,pm25,0,0,0,24,0,0,24,100.0
ceb69f1a-ecba-4cf0-b7b4-4b682d23449a,hanoi,2025-01-23,20250123,153,pm25,0,0,11,13,0,0,24,100.0
a976eab3-4f0e-4974-9551-36b796396b63,hanoi,2025-01-24,20250124,136,pm25,0,4,20,0,0,0,24,100.0
8058499f-2876-43d3-b23e-d5d677f047f0,hanoi,2025-01-25,20250125,92,pm25,0,24,0,0,0,0,24,100.0
a51a4444-07d1-4991-bad3-439e9e7a37a0,hanoi,2025-01-26,20250126,79,pm25,7,17,0,0,0,0,24,100.0
c5ef5635-06c7-4c03-8e2f-02f752445b49,hanoi,2025-01-27,20250127,93,pm25,11,13,0,0,0,0,24,100.0
ae13cf9d-3f16-4288-a976-89f94a14d2b8,hanoi,2025-01-28,20250128,155,pm25,0,5,15,4,0,0,24,100.0
3cf6da04-6806-43db-bbbb-a7638537b190,hanoi,2025-01-29,20250129,169,pm25,0,0,0,24,0,0,24,100.0
a4b0e5dd-e064-4b49-8af0-ab593d71be07,hanoi,2025-01-30,20250130,173,pm25,0,0,0,24,0,0,24,100.0
746553a6-6e91-4546-9e95-8135fdf4abc2,hanoi,2025-01-31,20250131,145,pm25,0,0,24,0,0,0,24,100.0
5deff428-b4ae-47c8-adb2-2443f090bfc3,hanoi,2025-02-01,20250201,106,pm25,0,4,20,0,0,0,24,100.0
70e00dc9-5d0a-441e-80b6-2bdcb80100ce,hanoi,2025-02-02,20250202,98,pm25,0,24,0,0,0,0,24,100.0
f3c91650-2420-4b57-ae2a-a0ad0df978e0,hanoi,2025-02-03,20250203,86,pm25,0,24,0,0,0,0,24,100.0
964c3931-6ada-4a04-85ac-2a112866401a,hanoi,2025-02-04,20250204,139,pm25,0,17,7,0,0,0,24,100.0
f8ab94ae-ae41-451f-8bc0-a052d08f84ce,hanoi,2025-02-05,20250205,156,pm25,0,0,2,22,0,0,24,100.0
2fd6ae2c-f489-4dc0-a7cd-4dd4981416f9,hanoi,2025-02-06,20250206,152,pm25,0,0,16,8,0,0,24,100.0
70d6a5b8-5ff8-4c18-9909-869c371b63a6,hanoi,2025-02-07,20250207,100,pm25,0,24,0,0,0,0,24,100.0
236c1a92-ebe2-4461-8d7b-d117b22a2084,hanoi,2025-02-08,20250208,100,pm25,0,24,0,0,0,0,24,100.0
11f8070e-e1b8-4bc6-9de5-941e0a8186d1,hanoi,2025-02-09,20250209,175,pm25,0,0,15,9,0,0,24,100.0
4ad4ec96-2b48-4f15-b369-f51e9019daf1,hanoi,2025-02-10,20250210,183,pm25,0,0,0,24,0,0,24,100.0
13704240-f795-4918-8e79-74a6c7fca8b8,hanoi,2025-02-11,20250211,162,pm25,0,0,4,20,0,0,24,100.0
0c108779-7cc4-427b-abca-ac7879f0ed57,hanoi,2025-02-12,20250212,156,pm25,0,0,17,7,0,0,24,100.0
bd221ca3-d398-44b8-a5d0-6af2f2befbe8,hanoi,2025-02-13,20250213,154,pm25,0,0,9,15,0,0,24,100.0
30d79a74-b1dd-4eaf-9f0b-75841085bca7,hanoi,2025-02-14,20250214,154,pm25,0,0,7,17,0,0,24,100.0
9e2aabf2-355e-4d1e-8330-ed7a427bddd7,hanoi,2025-02-15,20250215,126,pm25,0,11,13,0,0,0,24,100.0
c0512dfe-50c4-4da7-8cfd-3849dd90b7f5,hanoi,2025-02-16,20250216,94,pm25,0,24,0,0,0,0,24,100.0
747edd77-c746-4b2a-a5d3-0df8893cf3b5,hanoi,2025-02-17,20250217,151,pm25,0,2,19,3,0,0,24,100.0
c90dfff4-7b27-4ac9-af34-40a64d7ea2e7,hanoi,2025-02-18,20250218,142,pm25,0,10,14,0,0,0,24,100.0
b80a6dbb-5255-4448-947a-eedd0fb695c2,hanoi,2025-02-19,20250219,158,pm25,0,0,11,13,0,0,24,100.0
aaddfda6-9e3d-4bb2-9c04-3d2fd96143f3,hanoi,2025-02-20,20250220,158,pm25,0,0,10,14,0,0,24,100.0
59f0d47d-c9e6-4c29-bae8-710f784431c3,hanoi,2025-02-21,20250221,122,pm25,0,15,9,0,0,0,24,100.0
f61fc2bc-b1e3-4720-bd3a-727da5655357,hanoi,2025-02-22,20250222,133,pm25,0,6,18,0,0,0,24,100.0
962d0d16-ae54-477f-b313-33b53a474e5c,hanoi,2025-02-23,20250223,129,pm25,2,13,9,0,0,0,24,100.0
23da21a1-5f66-4124-a206-52527cf636fe,hanoi,2025-02-24,20250224,81,pm25,3,21,0,0,0,0,24,100.0
74be3d04-070a-457d-b6ff-3875d7cec051,hanoi,2025-02-25,20250225,100,pm25,0,24,0,0,0,0,24,100.0
7067b95f-9081-4181-92ed-df988379e9dc,hanoi,2025-02-26,20250226,134,pm25,0,18,6,0,0,0,24,100.0
6e0d3e65-b17c-4755-8376-34e87128d585,hanoi,2025-02-27,20250227,154,pm25,0,0,5,19,0,0,24,100.0
5e37e472-0ef7-4ff5-b436-6b328cd93b8b,hanoi,2025-02-28,20250228,139,pm25,0,2,22,0,0,0,24,100.0
f1925004-b172-4839-b482-931de2d756b6,hanoi,2025-03-01,20250301,98,pm25,0,24,0,0,0,0,24,100.0
c8486156-2fc3-49b7-bed4-d289f52c5df3,hanoi,2025-03-02,20250302,92,pm25,0,24,0,0,0,0,24,100.0
142f3e64-d65f-40d4-a900-cf29ed8c96e6,hanoi,2025-03-03,20250303,133,pm25,0,3,21,0,0,0,24,100.0
5070fbd1-4c76-49ad-81ee-cce5cd88a68c,hanoi,2025-03-04,20250304,125,pm25,0,0,24,0,0,0,24,100.0
78266c75-2b8d-44d4-9780-e60365c51443,hanoi,2025-03-05,20250305,122,pm25,0,0,24,0,0,0,24,100.0
cdac286c-e78d-49f1-8ad2-30ce93ab8fbe,hanoi,2025-03-06,20250306,115,pm25,0,19,5,0,0,0,24,100.0
05d1d12b-0b7f-4f63-ad26-78e02f51a562,hanoi,2025-03-07,20250307,107,pm25,0,20,4,0,0,0,24,100.0
028a15ad-10cc-4d25-a7af-c15d5bb12824,hanoi,2025-03-08,20250308,140,pm25,0,0,24,0,0,0,24,100.0
e3440ad7-de6a-41e0-bdb5-efa4fdd55e83,hanoi,2025-03-09,20250309,153,pm25,0,0,20,4,0,0,24,100.0
f253e3e4-e605-463a-94be-7b4e09a90430,hanoi,2025-03-10,20250310,159,pm25,0,0,0,24,0,0,24,100.0
f4e584e2-e2b1-458a-ae8e-c2aaf01de322,hanoi,2025-03-11,20250311,154,pm25,0,0,11,13,0,0,24,100.0
55d7c375-0894-4fe6-9d54-ccf9b0d8cdae,hanoi,2025-03-12,20250312,119,pm25,0,15,9,0,0,0,24,100.0
c261b4eb-e6f2-46ee-9fb5-5176f11bc49f,hanoi,2025-03-13,20250313,84,pm25,0,24,0,0,0,0,24,100.0
e3798f58-f827-49bc-be8d-9c476a9f531b,hanoi,2025-03-14,20250314,101,pm25,0,23,1,0,0,0,24,100.0
d61877af-89f6-4ccb-a6bf-e083941dc23b,hanoi,2025-03-15,20250315,104,pm25,0,15,9,0,0,0,24,100.0
417c7f71-4138-4769-ab15-d92a84b3d1df,hanoi,2025-03-16,20250316,150,pm25,0,6,18,0,0,0,24,100.0
0bdb441c-1ded-44f6-be07-10be890e9a97,hanoi,2025-03-17,20250317,156,pm25,0,0,1,23,0,0,24,100.0
9a057e32-a447-4f5b-a93b-6bd787a6549c,hanoi,2025-03-18,20250318,154,pm25,0,8,9,7,0,0,24,100.0
57826b19-1ecd-4a93-bee7-494179ca12bf,hanoi,2025-03-19,20250319,138,pm25,0,13,11,0,0,0,24,100.0
6f4e6e06-0a1f-4872-b375-98296d99f589,hanoi,2025-03-20,20250320,164,pm25,0,0,4,20,0,0,24,100.0
5c96c788-8493-453d-8938-c6daee9934e1,hanoi,2025-03-21,20250321,181,pm25,0,0,0,24,0,0,24,100.0
b2902041-4f22-4d41-9eb4-ca2ab5cd9de0,hanoi,2025-03-22,20250322,203,pm25,0,0,0,22,2,0,24,100.0
105a0aae-205e-4142-873b-81ced6bbd7b8,hanoi,2025-03-23,20250323,173,pm25,0,0,0,24,0,0,24,100.0
8da76467-28bd-4f06-889e-84bcc064714b,hanoi,2025-03-24,20250324,177,pm25,0,0,0,24,0,0,24,100.0
fd32fcbb-c8d9-4cbc-9290-05747e4698e8,hanoi,2025-03-25,20250325,160,pm25,0,0,6,18,0,0,24,100.0
43819e3d-10bd-46f5-98cf-73fd66217026,hanoi,2025-03-26,20250326,145,pm25,0,0,24,0,0,0,24,100.0
cf50b6f6-e56b-4353-8daf-a68fe5c1c4a2,hanoi,2025-03-27,20250327,171,pm25,0,0,20,4,0,0,24,100.0
0e2f2250-f26a-4236-853b-9d8ee0ec5e01,hanoi,2025-03-28,20250328,150,pm25,0,0,24,0,0,0,24,100.0
e62d3544-767d-4d62-a3bd-0930cf7b40ef,hanoi,2025-03-29,20250329,148,pm25,0,12,12,0,0,0,24,100.0
65e1804c-98b4-4a80-be03-d50c5ad57d03,hanoi,2025-03-30,20250330,71,pm25,0,24,0,0,0,0,24,100.0
bce281c2-d716-401c-9b38-530019f07e17,hanoi,2025-03-31,20250331,121,pm25,0,16,8,0,0,0,24,100.0
bfec9f62-7238-462b-b73a-474c61b1fcbc,hanoi,2025-04-01,20250401,166,pm25,0,0,15,9,0,0,24,100.0
3a35dc32-3d7f-46b0-b734-c7f4cb01cf70,hanoi,2025-04-02,20250402,188,pm25,0,0,0,24,0,0,24,100.0
9fe56ac8-6e1a-4804-96ba-9ffa7f3e3c04,hanoi,2025-04-03,20250403,185,pm25,0,0,0,24,0,0,24,100.0
eb65023d-b2d0-4091-9424-7243187c6dbd,hanoi,2025-04-04,20250404,165,pm25,0,0,0,24,0,0,24,100.0
15eddab0-37af-4ef4-8b60-2f2f903d8248,hanoi,2025-04-05,20250405,183,pm25,0,0,0,24,0,0,24,100.0
eb5d3282-b195-4662-b23a-c02d34a45c0d,hanoi,2025-04-06,20250406,194,pm25,0,0,0,24,0,0,24,100.0
b256c982-66d4-4265-b57e-a03aeae9c090,hanoi,2025-04-07,20250407,169,pm25,0,0,0,24,0,0,24,100.0
bceb8aa4-97bf-4ae9-9bed-e99e9844782d,hanoi,2025-04-08,20250408,171,pm25,0,0,0,24,0,0,24,100.0
20283550-124e-4d45-89b2-051d2975e9a7,hanoi,2025-04-09,20250409,159,pm25,0,0,12,12,0,0,24,100.0
d8ef61fb-4c71-4990-bd21-a684521f3228,hanoi,2025-04-10,20250410,151,pm25,0,0,19,5,0,0,24,100.0
33f809ce-8d19-4a0f-82d6-58eab1ca08d4,hanoi,2025-04-11,20250411,206,pm25,0,0,0,21,3,0,24,100.0
5deaf525-8964-4b16-988d-5c9c23dd756b,hanoi,2025-04-12,20250412,159,pm25,0,0,9,15,0,0,24,100.0
561b5472-b681-4ec1-a5c4-a2fc0418481a,hanoi,2025-04-13,20250413,140,pm25,0,5,19,0,0,0,24,100.0
056c01b3-3386-4a7a-9d60-9627f6b3c9e0,hanoi,2025-04-14,20250414,182,pm25,0,0,2,22,0,0,24,100.0
e781d5d0-c4d7-4738-95f3-2ea9a2e5d2e6,hanoi,2025-04-15,20250415,217,pm25,0,0,0,19,5,0,24,100.0
748ed7eb-0e9a-4deb-a5cc-36b38dc1047f,hanoi,2025-04-16,20250416,176,pm25,0,0,0,24,0,0,24,100.0
0b67e36e-9049-4d3e-bff7-3ffaf91d7495,hanoi,2025-04-17,20250417,152,pm25,0,0,22,2,0,0,24,100.0
c63ddb42-c8fe-492f-a607-fd838d2b6f4a,hanoi,2025-04-18,20250418,216,pm25,0,0,16,3,5,0,24,100.0
133956a1-bd7d-4c97-881c-882dac8901cf,hanoi,2025-04-19,20250419,220,pm25,0,0,15,3,6,0,24,100.0
4678dd23-a20b-4de1-84a5-509e5f1aa773,hanoi,2025-04-20,20250420,213,pm25,0,0,15,4,5,0,24,100.0
1a6a09ac-df12-4136-9f8a-ecd0a9fa2437,hanoi,2025-04-21,20250421,171,pm25,0,0,20,4,0,0,24,100.0
cfd90eda-8613-41c3-bb87-219cae56cb42,hanoi,2025-04-22,20250422,221,pm25,0,0,15,3,6,0,24,100.0
a3d00bde-19d5-419c-8dfa-13565d28b510,hanoi,2025-04-23,20250423,216,pm25,0,0,16,4,4,0,24,100.0
5feb2c77-6942-472e-98b9-dbf31bee1a0a,hanoi,2025-04-24,20250424,172,pm25,0,0,19,5,0,0,24,100.0
5b3107c9-936d-4a31-bbcb-049c150cfb7d,hanoi,2025-04-25,20250425,154,pm25,0,0,20,4,0,0,24,100.0
9e2d8771-aae2-4ee9-8f5b-35798fe23bcb,hanoi,2025-04-26,20250426,157,pm25,0,0,2,22,0,0,24,100.0
506a8c92-bf7f-4746-ac9c-10edbf8daf89,hanoi,2025-04-27,20250427,143,pm25,0,0,24,0,0,0,24,100.0
7ab5e512-db82-4b9d-a7d6-1f715f254b33,hanoi,2025-04-28,20250428,156,pm25,0,14,7,3,0,0,24,100.0
2bce7b7a-5a2d-4b44-8bd3-bb7033c777ba,hanoi,2025-04-29,20250429,195,pm25,0,0,0,24,0,0,24,100.0
34468223-0ef9-425c-9738-67f3dc7cb647,hanoi,2025-04-30,20250430,172,pm25,0,0,0,24,0,0,24,100.0
fe4dee4d-9280-4825-8b1f-20fd6e6d1d7d,hanoi,2025-05-01,20250501,159,pm25,0,0,0,24,0,0,24,100.0
f2c5245f-edb1-4e3a-b400-b365d90f2c8d,hanoi,2025-05-02,20250502,217,pm25,0,0,0,19,5,0,24,100.0
de66f988-45a2-4ce6-b3c6-46d9cd25c73c,hanoi,2025-05-03,20250503,156,pm25,0,0,15,9,0,0,24,100.0
83c1b2d6-dd8b-4d6e-9f02-f4a463a0c66a,hanoi,2025-05-04,20250504,206,pm25,0,0,16,5,3,0,24,100.0
719249c5-2fc9-464c-82f9-f56e527986ff,hanoi,2025-05-05,20250505,225,pm25,0,0,14,4,6,0,24,100.0
ef5e36eb-be12-473d-9b48-451eaba11450,hanoi,2025-05-06,20250506,156,pm25,0,9,13,2,0,0,24,100.0
53c3059b-0b23-4ada-81f4-7fb33d65d4e4,hanoi,2025-05-07,20250507,200,pm25,0,6,11,7,0,0,24,100.0
bd21c6ad-b65d-4e0c-944a-68e96eb969a5,hanoi,2025-05-08,20250508,220,pm25,0,0,14,4,6,0,24,100.0
ba40f3a5-e608-4028-bbe0-bc9c5960a091,hanoi,2025-05-09,20250509,153,o3,0,2,21,1,0,0,24,100.0
6033c414-2534-40d9-b2f5-96dbff0fafe3,hanoi,2025-05-10,20250510,178,pm25,0,1,18,5,0,0,24,100.0
20035bc2-5d64-4654-afa7-77e4c00ce7cc,hanoi,2025-05-11,20250511,149,pm25,0,18,6,0,0,0,24,100.0
c5b85918-67bb-452e-96fd-7a8360642d8b,hanoi,2025-05-12,20250512,202,pm25,0,0,7,15,2,0,24,100.0
f6b787db-befc-413a-b887-4c2dbbd839fc,hanoi,2025-05-13,20250513,177,pm25,0,0,19,5,0,0,24,100.0
9dfcf6de-3358-4f9c-855d-ad400c48f0e0,hanoi,2025-05-14,20250514,126,pm25,0,0,24,0,0,0,24,100.0
c711b065-7eca-4c19-a4a1-d15c6478f2b8,hanoi,2025-05-15,20250515,109,pm25,0,2,22,0,0,0,24,100.0
c54deb02-e85e-41d5-8941-6f8ded80217a,hanoi,2025-05-16,20250516,107,pm25,0,15,9,0,0,0,24,100.0
288d1552-a935-4531-a143-952f3dd88f26,hanoi,2025-05-17,20250517,161,pm25,0,0,21,3,0,0,24,100.0
b80c8f99-8321-4c5b-ad13-0605ec542fcc,hanoi,2025-05-18,20250518,151,pm25,0,0,18,6,0,0,24,100.0
489d7d56-c2b7-4be5-ad3c-ae2dc94c7d13,hanoi,2025-05-19,20250519,151,pm25,0,7,16,1,0,0,24,100.0
0c4c7e53-30d9-428d-8d5a-d581412b5ccb,hanoi,2025-05-20,20250520,211,pm25,0,0,15,4,5,0,24,100.0
acdde8b6-b52b-4168-9fa6-ae4eafc52437,hanoi,2025-05-21,20250521,201,pm25,0,8,9,6,1,0,24,100.0
55a99b95-f596-4037-8b24-89f1e9f7fae5,hanoi,2025-05-22,20250522,161,pm25,0,4,17,3,0,0,24,100.0
197bd90d-5da5-48e5-9281-a4bbc6b63743,hanoi,2025-05-23,20250523,124,pm25,0,0,24,0,0,0,24,100.0
13227ae0-8bd0-43e3-a614-8f2fcba24dd8,hanoi,2025-05-24,20250524,124,pm25,0,5,19,0,0,0,24,100.0
9fad9e8f-5bf2-403f-8892-46d133f07e2b,hanoi,2025-05-25,20250525,104,pm25,0,11,13,0,0,0,24,100.0
225493e7-07a1-4da0-9a39-88b253ad8954,hanoi,2025-05-26,20250526,123,pm25,0,9,15,0,0,0,24,100.0
8619f84c-6cfa-43ea-b914-f1d8284781fb,hanoi,2025-05-27,20250527,160,pm25,0,0,15,9,0,0,24,100.0
3c5dd283-6ff2-47c1-87e6-6ab3ed93df1e,hanoi,2025-05-28,20250528,161,pm25,0,0,9,15,0,0,24,100.0
1843385f-f8a6-42de-ac5a-73e6264ba329,hanoi,2025-05-29,20250529,117,pm25,0,7,17,0,0,0,24,100.0
cb011a91-98f2-44d1-9a0e-e428422bb8b3,hanoi,2025-05-30,20250530,177,pm25,0,9,9,6,0,0,24,100.0
af0515eb-0659-4f7f-9687-06ee9ed1f38c,hanoi,2025-05-31,20250531,170,pm25,0,0,19,5,0,0,24,100.0
be8c6696-fb40-437d-9507-eefad63f5625,hanoi,2025-06-01,20250601,113,pm25,0,16,8,0,0,0,24,100.0
6d558656-37c9-4c52-9494-eb1add988b4a,hanoi,2025-06-02,20250602,138,pm25,0,19,5,0,0,0,24,100.0
be7f7fca-4bb6-44a9-bf1a-0cb1012f34a7,hanoi,2025-06-03,20250603,165,pm25,0,10,10,4,0,0,24,100.0
a8eae37d-4488-4b74-ba6f-f56cec644a6f,hanoi,2025-06-04,20250604,205,pm25,0,0,9,12,3,0,24,100.0
08f58ce8-f41a-4bef-957f-650daacfbe5d,hanoi,2025-06-05,20250605,201,pm25,0,0,1,21,2,0,24,100.0
857935f3-a240-4a97-a101-912762388e38,hanoi,2025-06-06,20250606,161,pm25,0,0,21,3,0,0,24,100.0
76f07013-a530-41b5-9dfe-1de908c875ce,hanoi,2025-06-07,20250607,177,pm25,0,1,18,5,0,0,24,100.0
32dc450b-a431-435b-ab63-57b76d8e9a9a,hanoi,2025-06-08,20250608,134,pm25,0,0,24,0,0,0,24,100.0
fbf41db9-f868-4d7e-a98c-8f48e7a0412f,hanoi,2025-06-09,20250609,202,pm25,0,0,12,11,1,0,24,100.0
9316b133-6f6d-4e03-aaee-25df8cb3aabf,hanoi,2025-06-10,20250610,155,pm25,0,0,5,19,0,0,24,100.0
0893466d-6e3a-4ca2-b3da-b0fb2597db9d,hanoi,2025-06-11,20250611,157,pm25,0,0,5,19,0,0,24,100.0
a9173a36-d684-4d88-bbd5-4f7ae4b4d695,hanoi,2025-06-12,20250612,131,pm25,0,7,17,0,0,0,24,100.0
839dc408-7f2e-4c8b-9199-32e47531f7ee,hanoi,2025-06-13,20250613,102,pm25,0,23,1,0,0,0,24,100.0
29c6913a-6c18-4b43-b63a-018cb19f751e,hanoi,2025-06-14,20250614,147,pm25,0,0,24,0,0,0,24,100.0
